customer_id,recency,frequency,monetary,first_purchase,tenure_days,r_score,f_score,m_score,future_spend,is_churn,clv_pred,churn_prob,retention_score,segment,value_tier,retention_tier,marketing_segment,top_category,category_segment
MJ-17740,112,13,6223.51,2015-06-09,753,3,4,5,97.236,No,862.444580078125,0.17912167310714722,0.8208783268928528,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
MK-17905,15,15,2218.384,2014-11-18,956,5,5,4,83.98400000000001,No,715.92987060546875,0.14781934022903442,0.8521806597709656,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
MK-18160,58,11,1031.602,2014-12-19,925,4,4,2,0,Yes,937.47613525390625,0.4512304663658142,0.5487695336341858,Needs Attention,High Value,Low Retention,High Value + Low Retention,Office Supplies,High Value + Low Retention + Office Supplies
ML-17395,142,18,2658.463,2014-02-14,1233,3,5,4,64.38,No,642.92303466796875,0.05550926923751831,0.9444907307624817,Loyal Customers,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
ML-17410,33,8,1447.28,2014-11-14,960,5,3,3,1474.22,No,845.01922607421875,0.22546052932739258,0.7745394706726074,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
ML-17755,6,10,767.97,2016-08-04,331,5,3,2,1303.944,No,612.5252685546875,0.037333130836486816,0.9626668691635132,Loyal Customers,Low Value,High Retention,Low Value + High Retention,Office Supplies,Low Value + High Retention + Office Supplies
ML-18040,27,2,67.21000000000001,2017-03-26,97,5,1,1,674.872,No,410.3863830566406,0.06072431802749634,0.9392756819725037,Needs Attention,Low Value,High Retention,Low Value + High Retention,Technology,Low Value + High Retention + Technology
ML-18265,762,1,10.272,2015-05-31,762,1,1,1,151.96,No,502.1850280761719,0.154507577419281,0.845492422580719,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
MM-17260,140,4,977.0300000000001,2014-05-28,1130,3,1,2,336.993,No,918.22576904296875,0.09280943870544434,0.9071905612945557,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
MM-17920,152,12,3680.384,2014-01-13,1265,3,4,5,113.696,No,1579.4466552734375,0.007902979850769043,0.992097020149231,Champions,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
MM-18055,54,11,1152.204,2014-04-11,1177,4,4,2,1597.677,No,839.84136962890625,0.257473349571228,0.742526650428772,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
MM-18280,21,9,705.164,2014-01-20,1258,5,3,2,70.25,No,1233.193603515625,0.15856289863586426,0.8414371013641357,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
MN-17935,141,6,633.728,2014-02-16,1231,3,2,1,1844.218,No,580.0023193359375,0.1290920376777649,0.8709079623222351,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
MO-17500,270,4,831.212,2014-11-28,946,2,1,2,91.275,No,783.3665771484375,0.46289604902267456,0.5371039509773254,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
MO-17800,22,8,821.227,2015-09-17,653,5,3,2,865.8,No,612.5252685546875,0.04649055004119873,0.9535094499588013,Potential Loyalists,Low Value,High Retention,Low Value + High Retention,Furniture,Low Value + High Retention + Furniture
MO-17950,821,3,130.288,2015-04-02,821,1,1,1,24,No,575.7833251953125,0.09482496976852417,0.9051750302314758,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
MP-17470,537,14,3206.132,2014-03-30,1189,1,5,4,0,Yes,697.4224853515625,0.5123209059238434,0.4876790940761566,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
MP-17965,184,17,3642.382,2015-04-18,805,3,5,5,341.26,No,795.0572509765625,0.057686030864715576,0.9423139691352844,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
MP-18175,141,13,4831.194,2014-03-28,1191,3,4,5,256.726,No,697.4224853515625,0.04118722677230835,0.9588127732276917,Champions,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
MR-17545,998,2,137.6,2014-09-03,1032,1,1,1,501.57800000000003,No,462.6217956542969,0.080322265625,0.919677734375,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
MS-17365,91,24,7443.6900000000005,2014-09-09,1026,4,5,5,0,Yes,862.444580078125,0.2796505093574524,0.7203494906425476,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Furniture,Medium Value + Medium Retention + Furniture
MS-17530,252,7,475.656,2014-11-04,970,2,2,1,0,Yes,732.136474609375,0.6436536014080048,0.35634639859199524,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
MS-17710,231,15,1613.402,2014-03-24,1195,2,5,3,0,Yes,737.9063720703125,0.17357653379440308,0.8264234662055969,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
MS-17770,233,18,2950.728,2014-07-04,1093,2,5,4,193.95,No,755.494140625,0.08819735050201416,0.9118026494979858,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
MS-17830,270,5,370.348,2014-01-09,1269,2,1,1,0,Yes,713.3441162109375,0.6868924796581268,0.31310752034187317,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
MS-17980,575,6,267.108,2014-06-30,1097,1,2,1,588.008,No,692.5733642578125,0.036662936210632324,0.9633370637893677,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
MT-17815,110,9,2854.659,2015-11-06,603,3,3,4,35.48,No,1026.165771484375,0.022266089916229248,0.9777339100837708,Loyal Customers,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
MT-18070,21,11,1319.4497999999999,2014-09-25,1010,5,4,2,0,Yes,845.01922607421875,0.7639701068401337,0.23602989315986633,Needs Attention,Medium Value,Low Retention,Medium Value + Low Retention,Furniture,Medium Value + Low Retention + Furniture
MV-17485,99,12,1109.862,2014-01-20,1258,4,4,2,450.188,No,1652.68603515625,0.13888609409332275,0.8611139059066772,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
MV-18190,212,9,1671.234,2014-01-30,1248,2,3,3,63.339999999999996,No,847.12811279296875,0.22102433443069458,0.7789756655693054,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
MW-18220,186,13,5310.46,2014-08-25,1041,3,4,5,31.44,No,755.494140625,0.04466670751571655,0.9553332924842834,Champions,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
MW-18235,1137,2,3333.8999999999996,2014-05-21,1137,1,1,4,1919.976,No,810.96270751953125,0.12211227416992188,0.8778877258300781,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
MY-17380,121,8,1556.784,2015-10-26,614,3,3,3,697.501,No,999.2623291015625,0.011562764644622803,0.9884372353553772,Loyal Customers,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
MY-18295,58,17,4012.656,2014-04-28,1160,4,5,5,140.04,No,670.26812744140625,0.08101731538772583,0.9189826846122742,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
MZ-17335,97,5,567.7760000000001,2015-11-08,601,4,1,1,25.83,No,799.5238037109375,0.013887584209442139,0.9861124157905579,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
MZ-17515,100,10,2564.906,2014-04-04,1184,4,3,4,0,Yes,928.531005859375,0.7748794406652451,0.22512055933475494,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
NB-18580,983,2,273.87199999999996,2014-09-26,1009,1,1,1,0,Yes,681.95556640625,0.3755205273628235,0.6244794726371765,At Risk,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
NB-18655,258,9,1753.612,2014-12-05,939,2,3,3,218.987,No,999.2623291015625,0.3646777868270874,0.6353222131729126,Champions,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
NC-18340,42,17,2461.404,2014-03-30,1189,5,5,4,0,Yes,670.26812744140625,0.7622448056936264,0.2377551943063736,Potential Loyalists,Low Value,Low Retention,Low Value + Low Retention,Office Supplies,Low Value + Low Retention + Office Supplies
NC-18415,260,11,489.704,2014-05-03,1155,2,4,1,1729.286,No,634.501708984375,0.20394361019134521,0.7960563898086548,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
NC-18535,91,10,7751.242,2014-07-23,1074,4,3,5,490.49699999999996,No,869.3131103515625,0.04262244701385498,0.957377552986145,Champions,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
NC-18625,22,9,1821.742,2014-10-29,976,5,3,3,0,Yes,879.65106201171875,0.6764889061450958,0.3235110938549042,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
ND-18370,76,16,4269.588,2014-01-13,1265,4,5,5,56.550999999999995,No,1388.5712890625,0.01115107536315918,0.9888489246368408,Champions,High Value,High Retention,High Value + High Retention,Furniture,High Value + High Retention + Furniture
ND-18460,1,8,2893.455,2014-02-06,1241,5,3,4,0,Yes,687.032958984375,0.8256244659423828,0.1743755340576172,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
NF-18385,278,11,6540.73,2014-02-11,1236,2,4,5,1782.096,No,806.64422607421875,0.06637972593307495,0.933620274066925,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Technology,Medium Value + High Retention + Technology
NF-18475,343,4,377.16200000000003,2014-03-14,1205,1,1,1,0,Yes,631.2322998046875,0.6469755470752716,0.3530244529247284,Needs Attention,Low Value,Low Retention,Low Value + Low Retention,Technology,Low Value + Low Retention + Technology
NF-18595,790,10,1635.364,2014-04-19,1169,1,3,3,396.108,No,873.81494140625,0.065829336643219,0.934170663356781,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
NG-18355,135,10,1215.024,2014-11-24,950,3,3,2,654.5559999999999,No,964.6304931640625,0.10335558652877808,0.8966444134712219,Potential Loyalists,High Value,Medium Retention,High Value + Medium Retention,Office Supplies,High Value + Medium Retention + Office Supplies
NG-18430,587,6,616.778,2014-11-24,950,1,2,1,779.16,No,732.136474609375,0.16047227382659912,0.8395277261734009,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
NH-18610,7,11,2673.29,2014-03-02,1217,5,4,4,0,Yes,687.032958984375,0.6146085560321808,0.3853914439678192,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Office Supplies,Medium Value + Low Retention + Office Supplies
NK-18490,13,6,412.98199999999997,2015-05-28,765,5,2,1,159.066,No,612.5252685546875,0.016479432582855225,0.9835205674171448,Potential Loyalists,Low Value,High Retention,Low Value + High Retention,Office Supplies,Low Value + High Retention + Office Supplies
NL-18310,397,4,259.20799999999997,2014-10-31,974,1,1,1,1158.882,No,783.3665771484375,0.15512019395828247,0.8448798060417175,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
NM-18445,768,13,6445.424,2014-02-08,1239,1,4,5,13.92,No,615.11041259765625,0.11749744415283203,0.882502555847168,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Technology,Low Value + Medium Retention + Technology
NM-18520,62,15,2161.9790000000003,2015-09-08,662,4,5,4,0,Yes,808.38677978515625,0.687362790107727,0.31263720989227295,Potential Loyalists,Medium Value,Low Retention,Medium Value + Low Retention,Technology,Medium Value + Low Retention + Technology
NP-18325,573,20,5436.68,2014-05-13,1145,1,5,5,92.94,No,697.4224853515625,0.1230471134185791,0.8769528865814209,Champions,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
NP-18670,223,4,1554.462,2015-02-27,855,2,1,3,2353.94,No,1050.492431640625,0.46254080533981323,0.5374591946601868,Potential Loyalists,High Value,Low Retention,High Value + Low Retention,Furniture,High Value + Low Retention + Furniture
NP-18685,224,7,1228.698,2014-03-07,1212,2,2,2,0,Yes,812.49627685546875,0.25854700803756714,0.7414529919624329,Needs Attention,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
NP-18700,5,11,7880.7425,2014-09-05,1030,5,4,5,22.439999999999998,No,682.31451416015625,0.3245643377304077,0.6754356622695923,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
NR-18550,28,13,2367.277,2014-06-07,1120,5,4,4,0,Yes,676.36676025390625,0.4055217504501343,0.5944782495498657,Potential Loyalists,Low Value,Low Retention,Low Value + Low Retention,Furniture,Low Value + Low Retention + Furniture
NS-18505,163,10,1897.759,2016-11-24,219,3,3,3,678.104,No,999.2623291015625,0.13348865509033203,0.866511344909668,Loyal Customers,High Value,Medium Retention,High Value + Medium Retention,Furniture,High Value + Medium Retention + Furniture
NS-18640,26,24,2897.519,2014-06-25,1102,5,5,4,67.304,No,635.88287353515625,0.14993911981582642,0.8500608801841736,Loyal Customers,Low Value,Medium Retention,Low Value + Medium Retention,Furniture,Low Value + Medium Retention + Furniture
NW-18400,240,21,7203.694,2014-06-21,1106,2,5,5,30.32,No,755.494140625,0.1565985083580017,0.8434014916419983,Loyal Customers,Medium Value,Medium Retention,Medium Value + Medium Retention,Technology,Medium Value + Medium Retention + Technology
NZ-18565,62,16,2029.5140000000001,2014-08-02,1064,4,5,3,458.796,No,768.82366943359375,0.07341933250427246,0.9265806674957275,Loyal Customers,Medium Value,High Retention,Medium Value + High Retention,Office Supplies,Medium Value + High Retention + Office Supplies
ON-18715,228,15,1567.52,2014-09-13,1022,2,5,3,0,Yes,835.5411376953125,0.06731200218200684,0.9326879978179932,Potential Loyalists,Medium Value,High Retention,Medium Value + High Retention,Furniture,Medium Value + High Retention + Furniture
OT-18730,5,8,3210.194,2015-04-20,803,5,3,4,608.4300000000001,No,839.16717529296875,0.13821697235107422,0.8617830276489258,Potential Loyalists,Medium Value,Medium Retention,Medium Value + Medium Retention,Office Supplies,Medium Value + Medium Retention + Office Supplies
PA-19060,217,6,614.56,2014-05-17,1141,2,2,1,114.848,No,634.501708984375,0.15374648571014404,0.846253514289856,Needs Attention,Low Value,Medium Retention,Low Value + Medium Retention,Office Supplies,Low Value + Medium Retention + Office Supplies
